16    27.206649780273438    -0.64719194173812866 -6.1764640808105469 3.0691578388214111 -2.3396456241607666 1.4892551898956299 -3.6216878890991211 -0.45990669727325439 -2.0336756706237793 2.2063460350036621 9.9624557495117188      0.10877674072980881 0.14290130138397217 0.16431960463523865 1.5737336874008179 -0.048406567424535751 2.5787739753723145 
17    27.936931610107422    -0.79920166730880737 -7.1872315406799316 4.0615043640136719 -3.3551287651062012 2.3440902233123779 -1.9144457578659058 0.25561285018920898 -2.5342245101928711 2.01141357421875 12.032464981079102      0.12553746998310089 -0.19498461484909058 0.12334368377923965 1.4879508018493652 -0.01617598719894886 2.1442720890045166 
18    27.609569549560547    -0.54875439405441284 -6.960533618927002 3.6899564266204834 -2.8780348300933838 1.9876224994659424 -2.8161113262176514 -0.32708251476287842 -2.4835669994354248 1.9753874540328979 11.576513290405273      -0.19862659275531769 -0.049256738275289536 0.12512789666652679 1.5327107906341553 -0.12406371533870697 2.1326000690460205 
19    27.475856781005859    -0.66395825147628784 -6.5263681411743164 3.4272453784942627 -2.8867831230163574 1.7435274124145508 -2.4372639656066895 0.21563076972961426 -1.824044942855835 2.0887336730957031 10.924563407897949      0.065299704670906067 0.017472982406616211 0.16433490812778473 1.5720686912536621 0.0072045829147100449 2.3259432315826416 
20    36.154342651367188    -1.9708385467529297 -9.1399860382080078 4.7343134880065918 -2.1547262668609619 2.4553935527801514 -1.6638299226760864 -0.2699047327041626 -2.0742435455322266 1.8652771711349487 12.610125541687012      0.015580989420413971 0.078666895627975464 0.14189952611923218 1.3845287561416626 0.097106359899044037 2.4255683422088623 
21    30.588747024536133    -1.0504550933837891 -7.5255398750305176 4.0109043121337891 -2.4419124126434326 1.9962605237960815 -3.4498751163482666 -0.75053918361663818 -2.320303201675415 2.4047770500183105 11.272997856140137      0.061526648700237274 0.076755903661251068 0.15453563630580902 1.4797909259796143 -0.010452221147716045 2.4876904487609863 
22    33.680957794189453    -1.9211623668670654 -8.110539436340332 3.9399573802947998 -2.1649494171142578 1.7489832639694214 -2.8764746189117432 -0.28654098510742188 -1.5139127969741821 2.8607935905456543 10.946763038635254      -0.14776217937469482 -0.1674778014421463 0.12221681326627731 1.4250056743621826 0.094564564526081085 2.2667577266693115 
23    33.818630218505859    -2.0855166912078857 -8.4728431701660156 4.1656069755554199 -2.4749789237976074 1.8834248781204224 -2.2286174297332764 0.044300556182861328 -1.4221124649047852 2.9042701721191406 11.616115570068359      -0.15941637754440308 -0.07590010017156601 0.11397590488195419 1.4264785051345825 0.16645878553390503 2.2422828674316406 
24    32.372573852539062    -1.7511942386627197 -7.690035343170166 3.9106860160827637 -2.8681209087371826 2.1087825298309326 -1.4382789134979248 0.4643484354019165 -1.2097618579864502 2.3819851875305176 11.521369934082031      -0.15230950713157654 -0.1614619642496109 0.11608333140611649 1.4611606597900391 0.14281873404979706 2.124009370803833 
25    25.673721313476562    -0.6656072735786438 -5.8277039527893066 3.3549289703369141 -3.2374324798583984 1.678958535194397 -1.301031231880188 1.7527452707290649 -1.5384618043899536 1.7337571382522583 10.563755989074707      0.029993155971169472 -0.13063704967498779 0.15921163558959961 1.6317703723907471 -0.020646402612328529 2.1030271053314209 
26    26.003253936767578    -0.39146095514297485 -6.0635619163513184 3.5474188327789307 -3.2712240219116211 1.8322935104370117 -1.3773652315139771 1.428175687789917 -2.3891749382019043 1.4791055917739868 11.193449974060059      -0.036934297531843185 -0.298360675573349 0.1316351443529129 1.5931377410888672 -0.22255335748195648 1.9329609870910645 
27    28.266057968139648    -0.41291254758834839 -5.9066896438598633 3.064577579498291 -2.663130521774292 1.387631893157959 -2.1482870578765869 0.91882503032684326 -1.3598048686981201 1.5998773574829102 10.392168045043945      0.16838465631008148 -0.28688126802444458 0.15974070131778717 1.5960286855697632 -0.060285806655883789 2.179689884185791 
28    41.556877136230469    -0.5658491849899292 -5.9055867195129395 4.4902710914611816 -2.1644260883331299 2.4699256420135498 -1.7492965459823608 1.4303117990493774 -2.2783858776092529 1.5329066514968872 8.7897443771362305      -0.57527416944503784 0.034529704600572586 0.12038563191890717 1.4785219430923462 0.18885277211666107 -0.60387551784515381 
29    27.081462860107422    -0.3108404278755188 -6.8175325393676758 4.1340584754943848 -3.4627139568328857 2.3636140823364258 -1.6900769472122192 0.69481229782104492 -3.6527225971221924 1.4380959272384644 12.354459762573242      -0.044861216098070145 -0.14452792704105377 0.12072757631540298 1.5601441860198975 -0.32820630073547363 1.9785159826278687 
30    33.414039611816406    -0.78607696294784546 -6.429619312286377 4.7467103004455566 -2.1906623840332031 2.4748258590698242 -2.9624886512756348 0.4764256477355957 -3.3551318645477295 2.5841469764709473 9.0827493667602539      -0.33157235383987427 -0.032699029892683029 0.097074218094348907 1.4407039880752563 0.041610162705183029 -0.57150566577911377 
31    37.524276733398438    -1.4809373617172241 -6.8893036842346191 4.8559107780456543 -1.9641839265823364 2.1306638717651367 -2.011143684387207 1.2600677013397217 -2.3142011165618896 2.5891828536987305 8.8161916732788086      0.08073011040687561 -0.094932585954666138 0.13730570673942566 1.474076509475708 0.25153550505638123 -0.75652343034744263 
32    37.274097442626953    -0.95543700456619263 -6.7622194290161133 3.6422078609466553 -1.9558771848678589 1.3694212436676025 -2.6616706848144531 0.53219079971313477 -1.8545901775360107 1.8300236463546753 10.353697776794434      -0.13186423480510712 -0.57563948631286621 0.13694018125534058 1.527779221534729 -0.24725544452667236 1.9851995706558228 
33    29.69133186340332    -1.7277061939239502 -7.0011539459228516 3.7680835723876953 -2.9253056049346924 1.87259840965271 -1.4624674320220947 1.1873724460601807 -0.86784923076629639 2.640042781829834 10.572770118713379      -0.032985512167215347 -0.10748717188835144 0.13477711379528046 1.5151211023330688 0.25047123432159424 2.2421302795410156 
34    26.974529266357422    -1.0374026298522949 -6.3828587532043457 3.3684117794036865 -2.8371479511260986 1.5870953798294067 -2.1039531230926514 0.73938226699829102 -1.0078076124191284 2.3785648345947266 10.346118927001953      -0.15281079709529877 -0.27076530456542969 0.16821920871734619 1.5681705474853516 0.0571322962641716 2.0990006923675537 
35    32.739234924316406    -1.2758092880249023 -6.0629959106445312 3.2670645713806152 -2.5011260509490967 1.3119345903396606 -1.9598144292831421 1.5541577339172363 0.16006076335906982 2.5356369018554688 9.1590337753295898      -0.050485294312238693 -0.01004710141569376 0.14172859489917755 1.5863300561904907 0.31867408752441406 2.4018192291259766 
36    34.781890869140625    -1.3989506959915161 -6.1696028709411621 3.1965150833129883 -2.08943772315979 1.0681319236755371 -1.3472678661346436 1.8757736682891846 0.54093784093856812 1.5980492830276489 9.4619350433349609      -0.052134308964014053 -0.58258068561553955 0.17280228435993195 1.5914524793624878 0.05818861722946167 2.0699360370635986 
37    35.850494384765625    -1.3086810111999512 -6.6075773239135742 3.3282983303070068 -2.1813435554504395 1.0488488674163818 -1.6877442598342896 1.570063591003418 -1.1649414300918579 1.7200757265090942 10.476836204528809      -0.094874307513237 -0.55262291431427002 0.12320435792207718 1.5778025388717651 -0.28131186962127686 1.9110149145126343 
38    33.145538330078125    -2.5937149524688721 -8.2245941162109375 3.9914820194244385 -2.061439037322998 1.5971791744232178 -1.7080894708633423 0.8349001407623291 -0.22317785024642944 2.8974676132202148 10.562844276428223      -0.10432281345129013 0.054888222366571426 0.14614661037921906 1.4717607498168945 0.27933305501937866 2.4206476211547852 
39    31.828023910522461    -1.9379956722259521 -6.7948527336120605 3.541827917098999 -1.975020170211792 1.2453004121780396 -2.0867676734924316 1.2069380283355713 0.042769253253936768 2.8088254928588867 8.8680171966552734      -0.14324904978275299 -0.029675424098968506 0.14584167301654816 1.5310397148132324 0.34324288368225098 2.4431941509246826 
40    33.369613647460938    -2.5521631240844727 -9.0087881088256836 4.4746494293212891 -2.5056915283203125 2.0877888202667236 -1.4146754741668701 0.51829099655151367 -1.1911221742630005 2.8812141418457031 12.105334281921387      -0.046309582889080048 0.089968651533126831 0.14691117405891418 1.4502937793731689 0.2569255530834198 2.3587284088134766 
41    30.546865463256836    -1.4099634885787964 -6.5827250480651855 4.224790096282959 -3.7330329418182373 2.5255362987518311 -0.066666826605796814 2.5536439418792725 -1.0522545576095581 2.1449661254882812 10.860282897949219      -0.19520267844200134 -0.17619892954826355 0.12652672827243805 1.5630737543106079 0.29569169878959656 1.9758470058441162 
42    34.097625732421875    -3.1229803562164307 -9.3529911041259766 4.5787339210510254 -2.7471969127655029 2.4494333267211914 -0.24264048039913177 1.0369745492935181 -1.127069354057312 2.6630730628967285 12.563321113586426      -0.095069974660873413 0.10985831916332245 0.15534114837646484 1.4663131237030029 0.34337377548217773 2.2972028255462646 
43    26.057723999023438    -0.58727192878723145 -6.211817741394043 3.9746830463409424 -3.7667529582977295 2.3330869674682617 -0.83407914638519287 1.8295553922653198 -2.6137385368347168 1.6108335256576538 11.511466026306152      -0.12502340972423553 0.094776950776576996 0.15797202289104462 1.6558442115783691 -0.078352712094783783 2.0799722671508789 
44    37.183799743652344    -1.139279842376709 -6.5869040489196777 3.8272674083709717 -2.659468412399292 1.6441190242767334 -0.53785109519958496 2.3109359741210938 -1.2338535785675049 1.1806234121322632 10.941507339477539      -0.13023927807807922 -0.59306305646896362 0.1338081955909729 1.5861954689025879 -0.22246755659580231 1.7750954627990723 
45    35.098674774169922    -0.45940676331520081 -5.9759249687194824 1.6179206371307373 -2.3979556560516357 0.7390894889831543 2.8155817985534668 2.2054779529571533 -1.512295126914978 0.79315423965454102 5.0549883842468262      0.13932135701179504 -0.28314822912216187 0.19867041707038879 2.1201179027557373 0.24652752280235291 1.9717586040496826 
46    20.965913772583008    -0.47067636251449585 -5.8544230461120605 2.9998464584350586 -2.0636951923370361 2.3385965824127197 2.5761566162109375 2.2059957981109619 -1.4444338083267212 -0.018335819244384766 6.9148688316345215      0.097337663173675537 0.081851735711097717 0.17063748836517334 2.110830545425415 0.088159479200839996 1.2846288681030273 
47    30.375448226928711    -0.39228969812393188 -6.1566195487976074 3.7487759590148926 -3.4978959560394287 2.2108092308044434 -0.67258822917938232 2.0343799591064453 -4.469970703125 1.0932533740997314 12.095846176147461      -0.071009054780006409 0.15279753506183624 0.13905809819698334 1.7091912031173706 -0.37041091918945312 1.9935829639434814 
48    30.069103240966797    -1.916095495223999 -7.6167445182800293 4.3549308776855469 -3.5041434764862061 2.5389516353607178 -0.56930732727050781 1.4626423120498657 -1.4719668626785278 2.5287642478942871 11.630063056945801      -0.060527671128511429 -0.096683450043201447 0.13339267671108246 1.4944808483123779 0.25363868474960327 2.1241810321807861 
49    35.833667755126953    -1.8077473640441895 -6.6946353912353516 4.9428224563598633 -2.5115582942962646 2.4957304000854492 -1.2028594017028809 2.1677441596984863 -2.3883628845214844 2.7135310173034668 8.7387113571166992      -0.076618984341621399 0.22581450641155243 0.15162289142608643 1.4767205715179443 0.35120981931686401 -0.99281668663024902 
50    27.764999389648438    -1.3233271837234497 -7.5770697593688965 4.3481979370117188 -3.367347240447998 2.5242106914520264 -1.102326512336731 0.77347266674041748 -1.7356417179107666 2.1197628974914551 12.017573356628418      0.036110781133174896 -0.092955783009529114 0.1516958475112915 1.4946398735046387 0.12239672243595123 2.1619877815246582 
51    34.329471588134766    -3.1942167282104492 -9.3737764358520508 4.4755463600158691 -2.1475436687469482 2.0295476913452148 -0.72613000869750977 0.93214106559753418 -0.57994234561920166 2.6394233703613281 11.938981056213379      -0.11263681203126907 0.11246921122074127 0.15616203844547272 1.4429563283920288 0.37481474876403809 2.3763391971588135 
52    34.082561492919922    -2.1880390644073486 -7.3305268287658691 3.9962308406829834 -3.0221846103668213 2.0776050090789795 -0.32658445835113525 2.1112060546875 -0.4621235728263855 2.5420570373535156 10.692463874816895      -0.1696525514125824 -0.161311075091362 0.1480448991060257 1.5376389026641846 0.35447826981544495 2.1038675308227539 
53    31.704357147216797    -1.447892427444458 -6.2240052223205566 3.4564261436462402 -2.9544875621795654 1.5862389802932739 -1.0890698432922363 2.0726861953735352 0.033881247043609619 2.5171818733215332 9.7318916320800781      -0.18804527819156647 -0.10095227509737015 0.13367423415184021 1.5918647050857544 0.32252752780914307 2.1528997421264648 
54    28.978849411010742    -1.5131841897964478 -6.5979127883911133 3.8157634735107422 -3.2872569561004639 2.0682480335235596 -0.66427886486053467 2.0276503562927246 -0.74786365032196045 2.3759527206420898 10.518239974975586      -0.082746125757694244 -0.033413376659154892 0.13973319530487061 1.572955846786499 0.3097495436668396 2.1821918487548828 
55    35.957901000976562    -3.043388843536377 -9.7654609680175781 4.9265360832214355 -2.0568192005157471 2.4700744152069092 -0.14744709432125092 1.2083215713500977 -1.045323371887207 1.8321691751480103 12.616186141967773      -0.076942771673202515 0.098877929151058197 0.16186892986297607 1.3745745420455933 0.40810561180114746 2.381270170211792 
56    33.549976348876953    -3.1524789333343506 -8.4623498916625977 4.1548409461975098 -2.5221340656280518 1.9352134466171265 -0.3788985013961792 1.6031143665313721 -0.17495685815811157 2.8234343528747559 11.066343307495117      -0.14751595258712769 -0.1912306547164917 0.15236783027648926 1.4625500440597534 0.3776114284992218 2.1896364688873291 
57    33.487457275390625    -2.3836686611175537 -7.5787277221679688 3.7912945747375488 -2.5332095623016357 1.678593635559082 -0.88593733310699463 1.6149044036865234 -0.041921496391296387 2.7739334106445312 10.399523735046387      -0.16505610942840576 -0.070775359869003296 0.14575514197349548 1.5210028886795044 0.36820536851882935 2.2446596622467041 
58    32.936210632324219    -3.0171298980712891 -8.7149295806884766 4.6288838386535645 -2.9998219013214111 2.4379699230194092 0.11855234205722809 1.89460289478302 -0.82294458150863647 2.6544113159179688 11.834423065185547      -0.18824531137943268 -0.12421236932277679 0.15625979006290436 1.4708379507064819 0.39222881197929382 2.0925033092498779 
59    29.037458419799805    -1.1753832101821899 -5.9131736755371094 4.0702953338623047 -2.7282803058624268 2.4907209873199463 2.6986875534057617 4.7866072654724121 -1.3599460124969482 0.43950021266937256 9.6391439437866211      -0.089848853647708893 -0.67126357555389404 0.17720678448677063 1.8196656703948975 0.08555305004119873 1.5614004135131836 
60    28.673162460327148    -1.1138279438018799 -6.1064825057983398 4.2133350372314453 -3.1062257289886475 2.5700795650482178 2.078920841217041 4.280034065246582 -1.3644399642944336 0.34259665012359619 10.458962440490723      -0.17044481635093689 -0.58886212110519409 0.1490321010351181 1.7383079528808594 0.041260100901126862 1.4498624801635742 
61    25.679660797119141    -1.0777347087860107 -6.0173969268798828 2.2685425281524658 -2.0943057537078857 1.936274528503418 2.8921449184417725 3.0582027435302734 -1.8113554716110229 -0.6475299596786499 10.756309509277344      0.021397704258561134 0.14438606798648834 0.19324754178524017 2.0142965316772461 -0.32086953520774841 1.5658953189849854 
62    25.853424072265625    -0.47515630722045898 -5.9249625205993652 3.7538363933563232 -2.0413811206817627 2.2767150402069092 2.0080232620239258 4.6414518356323242 -1.8790881633758545 0.031839251518249512 9.7957944869995117      -0.19907185435295105 -0.42967325448989868 0.14077547192573547 1.8200808763504028 -0.013281256891787052 1.5140128135681152 
63    25.870992660522461    -0.81966757774353027 -6.1331639289855957 3.0766668319702148 -2.4062972068786621 2.5772159099578857 2.8978867530822754 2.8950579166412354 -1.6549471616744995 -0.39565205574035645 10.411613464355469      -0.058048564940690994 0.056958463042974472 0.17173241078853607 1.9609698057174683 -0.10014190524816513 1.220253586769104 
64    32.170753479003906    -0.8411945104598999 -6.0859332084655762 4.4417567253112793 -3.3032195568084717 2.5723097324371338 1.1774719953536987 4.0317478179931641 -1.7394390106201172 0.074133515357971191 11.179762840270996      -0.3545076847076416 -0.51457107067108154 0.1245599091053009 1.6333354711532593 -0.17527392506599426 1.3477730751037598 
65    31.36027717590332    -0.85333716869354248 -5.8255133628845215 3.4992485046386719 -3.2710590362548828 2.3009212017059326 2.0259644985198975 3.5633645057678223 -1.6994619369506836 0.76605689525604248 10.445027351379395      -0.0028292897623032331 -0.42361488938331604 0.15234105288982391 1.7856520414352417 -0.057176902890205383 1.3988182544708252 
66    30.321195602416992    -1.6814010143280029 -5.9339404106140137 2.6542031764984131 -2.2637655735015869 2.1617136001586914 2.8805184364318848 2.7867903709411621 -1.6112290620803833 0.59481477737426758 8.8333015441894531      0.041437305510044098 -0.291200190782547 0.1839464008808136 2.0105087757110596 -0.049222696572542191 1.3417204618453979 
67    36.419017791748047    -1.0035308599472046 -6.5014152526855469 4.2806282043457031 -2.9711523056030273 2.2362825870513916 0.47122013568878174 3.2562332153320312 -1.7173007726669312 0.4455336332321167 11.328314781188965      -0.23584283888339996 -0.59731030464172363 0.12961108982563019 1.6069648265838623 -0.22287961840629578 1.5965749025344849 
68    32.530879974365234    -0.94282311201095581 -5.9382867813110352 3.5637307167053223 -2.1267468929290771 1.3341360092163086 0.022279277443885803 3.6200540065765381 0.069019317626953125 0.63029158115386963 9.7531986236572266      -0.23307633399963379 -0.5603824257850647 0.15054254233837128 1.6777776479721069 -0.0077179595828056335 1.7727618217468262 
69    30.98552131652832    -0.66075068712234497 -5.8579840660095215 4.3841156959533691 -2.968008279800415 2.2987861633300781 0.90137600898742676 4.5335321426391602 -1.1496372222900391 0.094323039054870605 10.45649528503418      -0.31943273544311523 -0.50666922330856323 0.14485222101211548 1.7084528207778931 -0.010492786765098572 1.5510587692260742 
70    31.588777542114258    -0.71306812763214111 -6.0323896408081055 4.0592203140258789 -2.3856654167175293 1.7350355386734009 0.29764807224273682 4.0310916900634766 -0.64248371124267578 0.38994646072387695 10.100668907165527      -0.32512053847312927 -0.60874086618423462 0.14441563189029694 1.6894634962081909 -0.0092567158862948418 1.6770647764205933 
71    28.356584548950195    -1.9620397090911865 -6.1408543586730957 2.8959267139434814 -2.1425545215606689 1.8156551122665405 3.1504030227661133 4.3193106651306152 -1.0556342601776123 0.54367315769195557 9.414057731628418      -0.047877531498670578 -0.48836582899093628 0.1637568473815918 1.8804395198822021 -0.090384162962436676 1.5897217988967896 
72    24.861249923706055    -1.828406810760498 -7.1034603118896484 3.1309313774108887 -2.4614965915679932 2.447009801864624 2.7908740043640137 3.4965825080871582 -1.2008569240570068 0.0080810785293579102 11.175968170166016      0.054162885993719101 0.20006498694419861 0.19119590520858765 1.9725947380065918 -0.35136795043945312 1.4285514354705811 
73    33.968814849853516    -1.1009118556976318 -6.339266300201416 3.8008971214294434 -2.4603288173675537 1.5819467306137085 -0.025604352355003357 3.0102331638336182 -0.79773807525634766 0.66395938396453857 10.629939079284668      -0.12937048077583313 -0.6115267276763916 0.11917795985937119 1.6126483678817749 -0.17396150529384613 1.7662771940231323 
74    32.273452758789062    -1.2469768524169922 -6.159604549407959 3.2937576770782471 -2.422405481338501 1.0522968769073486 -1.0386837720870972 2.592038631439209 -0.9475024938583374 1.579429030418396 10.220232009887695      -0.21323686838150024 -0.47557747364044189 0.11911118775606155 1.6172367334365845 -0.24012961983680725 1.7961975336074829 
75    37.560577392578125    -1.1451135873794556 -6.4599685668945312 4.2450623512268066 -3.3339769840240479 2.4502661228179932 0.49896907806396484 2.9313755035400391 -0.65372133255004883 0.88514244556427002 11.041064262390137      -0.11385520547628403 -0.63300579786300659 0.16064363718032837 1.5925858020782471 0.1002628356218338 1.7725996971130371 
76    26.646774291992188    -1.0095506906509399 -6.8921942710876465 5.1900110244750977 -4.8746886253356934 3.8352029323577881 0.090076223015785217 2.2271418571472168 -3.4513585567474365 1.834740161895752 12.440194129943848      -0.095655076205730438 0.19060578942298889 0.15992256999015808 1.6506340503692627 0.12156277149915695 1.9148958921432495 
77    35.397293090820312    -2.58518385887146 -9.0962800979614258 4.796109676361084 -3.1916811466217041 2.8211472034454346 -0.35284590721130371 0.79055976867675781 -1.9062221050262451 2.4225502014160156 12.861287117004395      -0.092732414603233337 0.064963072538375854 0.15370158851146698 1.4508258104324341 0.24251319468021393 2.2098019123077393 
78    36.065216064453125    -0.99823731184005737 -6.8988990783691406 5.3760981559753418 -2.6178607940673828 2.8759486675262451 -2.3957564830780029 0.6459202766418457 -3.7755248546600342 2.5274300575256348 9.7832851409912109      0.050000861287117004 -0.18617194890975952 0.14841830730438232 1.5219727754592896 0.17932049930095673 -0.88454329967498779 
79    28.661529541015625    -0.39286315441131592 -7.5060949325561523 4.3768453598022461 -3.1235942840576172 2.8370075225830078 -1.9971437454223633 -0.4615790843963623 -4.0142273902893066 0.96554756164550781 13.00244140625      0.0026792078278958797 -0.11992567032575607 0.12480941414833069 1.5044546127319336 -0.34319525957107544 2.079845666885376 
80    30.952936172485352    -0.61858481168746948 -7.8969125747680664 4.4310622215270996 -2.6268208026885986 2.9612076282501221 -2.1880397796630859 -1.3509832620620728 -3.8813188076019287 0.74637854099273682 13.120144844055176      -0.10213682800531387 -0.1614745557308197 0.13112227618694305 1.4551500082015991 -0.34383299946784973 2.0791571140289307 
81    38.673618316650391    -0.33913731575012207 -6.3711104393005371 4.732729434967041 -1.9098142385482788 2.7613904476165771 -2.1716213226318359 0.45455718040466309 -3.9027173519134521 0.84451961517333984 10.013282775878906      -0.59733504056930542 0.012198802083730698 0.17415645718574524 1.5048879384994507 -0.16795967519283295 -0.6907724142074585 
82    32.277145385742188    -0.58489811420440674 -7.7568230628967285 4.9402370452880859 -2.40962815284729 3.2283957004547119 -1.9405494928359985 -0.90468299388885498 -4.4341459274291992 0.75539743900299072 12.50831127166748      -0.12333326786756516 -0.43289074301719666 0.15783041715621948 1.4223487377166748 -0.31153091788291931 1.9284093379974365 
83    31.528177261352539    -0.44625014066696167 -8.1044216156005859 5.0554556846618652 -2.6647021770477295 3.5241386890411377 -1.5188174247741699 -1.1141452789306641 -4.494410514831543 0.23760950565338135 13.583576202392578      0.024322433397173882 -0.21635855734348297 0.12101573497056961 1.4275835752487183 -0.42473968863487244 2.0397722721099854 
84    33.421440124511719    -1.0677307844161987 -7.9958419799804688 5.2614912986755371 -2.6035881042480469 3.2826657295227051 -1.6686528921127319 -0.30365455150604248 -4.2403945922851562 1.4423571825027466 12.18073558807373      -0.13251423835754395 -0.52605932950973511 0.15740826725959778 1.3937298059463501 -0.14988262951374054 1.8622441291809082 
85    34.621784210205078    -1.0780586004257202 -7.706540584564209 4.858278751373291 -2.418097972869873 2.8506443500518799 -2.2353701591491699 -0.44547450542449951 -3.9449114799499512 1.7694668769836426 11.605859756469727      -0.11707230657339096 -0.59819978475570679 0.15963183343410492 1.4042708873748779 -0.15411759912967682 1.9300441741943359 
86    29.559701919555664    -0.73425465822219849 -8.2221269607543945 5.019005298614502 -3.3230655193328857 3.4295437335968018 -1.6007628440856934 -0.72138619422912598 -4.0687761306762695 1.0326689481735229 13.663355827331543      -0.19097261130809784 -0.051993221044540405 0.13586720824241638 1.4725121259689331 -0.25343629717826843 1.9871206283569336 
